Product Id,"Product External Id","Product Is Active","Product Division","Product Code","Product Name","Product Description","Primary Product Group Id","Primary Product Group","Product Type","Supplier Id","Supplier Code","Supplier Units Per Outer",Supplier,"Product Cost Price","Product Markup(%)","Product Price","Product TAX","Product Price Based On","Product Tracking Level","Product Warning Text","Product Minimum Inventory","Product Minimum Reorder","Product Minimum Order Type","Product Has Direct Cost","Product Available on Web","Product TAX Code","Product RRP","Product Notes","Product Is Purchased","Product Is Sold","Product Purchases Account","Product Sales Account","Product Inventory Account","Product Barcode","Product Is Controlled Drug","Product Desexes Patient","Product Triggers Patient Death","Product Patient Death Reason","Product Medication Text","Product Default Sell Units","Product Requires Prescription","Product Generates Prescription","Product RVM Direction of Use","Product RVM Length of Treatment Course","Product RVM Dose To Be Given","Product RVM Route of Administration","Product RVM Frequency of Treatments","Product RVM Length/Number of Treatments","Product RVM Withholding Period for Milk","Product RVM Withholding Period for Meat","Product RVM Maximum Dispense Quantity","Product RVM Maximum Dispense Frequency (days)","Auto Generate Product Type","Product Default Label Qty","Product Label Is Fixed Number","Product Identifier (NDC)","Product Schedule/Class","Product Lowest Dispensable Unit","Product Lowest Dispensable Quantity","Product Concentration","Product Concentration Unit","Product Concentration Volume","Product Concentration Diluted","Product Concentration Diluted Unit","Product Concentration Diluted Volume","Product Default Dosage Calculation Method","Product Default Route of Administration","Product Default Infusion Rate Per","Product Is CRI","Product Sheet Group","Product Service Fee Id","Product Service Fee Code","Product Service Fee External Reference"
1767,MAH_68787986-c137-40cd-838b-ec2560257471,YES,1,MAH_420618,"RC K9 SO 17.6 lb",,4,"Prescription Foods",Medication,,,1,,64.99,46.16,94.993,7.0770,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,420618,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1768,MAH_62599c31-8586-43a7-b249-789a860c5879,YES,1,MAH_584425,"RC Feline Ultimino Dry 5.5lb",,4,"Prescription Foods",Medication,,,1,,33.1,75.2,57.9898,4.3202,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,584425,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1769,MAH_a94c13a8-1e77-493f-8e4a-79c0dea696d7,YES,1,MAH_GENT03,"Gentamicin 0.3 Solution 5ml",,6,Pharmacy,Medication,,,1,,1.62,250,5.67,0.4224,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,GENT03,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1770,MAH_8a24dc88-3fce-4091-9f74-a85c577f8812,YES,1,MAH_PRIM120,"Primor 120 mg",,6,Pharmacy,Medication,33,,1,"Henry Schein",0.38,100,0.76,0.0566,Price,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,PRIM120,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1774,MAH_39ef3e5b-9690-4446-bf34-11ff53c2856e,YES,1,MAH_COUGH,"Cough Tabs",,6,Pharmacy,Medication,,,1,,0.18,150,0.45,0.0335,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,COUGH,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1776,MAH_ff7a5e16-80db-4876-9c5b-1a47996687b8,YES,1,MAH_205,"Strongid/Pyrantel (per cc)",,6,Pharmacy,Medication,,,1,,0.04,1000,0.44,0.0328,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,205,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1777,MAH_83120080-5f83-4a28-adcd-37d90412f54d,YES,1,MAH_CER16,"Cerenia 16mg Tablet 4ct.","Antiemetic
Anti-nausea",6,Pharmacy,Medication,,,1,,14.3,100,28.6,2.1307,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,CER16,NO,,NO,,"Give #INPUT# tablet(s) by mouth every 24 hours. For nausea.",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1778,MAH_257e3d59-b641-4cb1-b18f-ab821c346976,YES,1,MAH_PRIV3,"Cremation - Private 76-100lbs",,8,Service,Procedure,,,1,,130,61.54,210,0.0000,Price,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,PRIV3,NO,,YES,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1785,MAH_d01256d6-2ef1-47bb-a4a5-eaad7e7eccd9,YES,1,MAH_FLUID,"SQ Fluid Administration",,8,Service,Standard,,,1,,30,0,30,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,FLUID,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1786,MAH_10b32c10-061f-423e-bcdf-801eb26db1a9,YES,1,MAH_RATT,"Rattlesnake Vaccine Canine",,11,Vaccination,Vaccination,33,,1,"Henry Schein",8.26,180,23.128,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,RATT,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1787,MAH_971fce7b-7079-46d9-bb26-41a0c781e342,YES,1,MAH_561517,"RC K9 Renal Support S 17.6 lb",,4,"Prescription Foods",Medication,,,1,,41.37,100,82.74,6.1641,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,561517,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1790,MAH_7164a01e-f909-4d56-8de6-62be8220e2c2,YES,1,MAH_OMEP20,"Omeprazole 20mg per cap",,6,Pharmacy,Medication,,,1,,0.05,100,0.1,0.0075,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,OMEP20,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1791,MAH_ca3bdad4-c3fe-4188-9971-d4cb56a6e514,YES,1,MAH_4273,"Hill's Feline M/D 4# dry",,4,"Prescription Foods",Medication,,,1,,15.51,93.36,29.986,2.2340,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,4273,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1792,MAH_e0dd907a-1d61-43ca-a625-83b0f972289d,YES,1,MAH_SX10,"Castration - Canine 26-50 lb",,7,Surgery,Procedure,,,1,,120,0,120,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,SX10,NO,1,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1793,MAH_78290ef3-71cc-411d-bb8e-7e51088e2449,YES,1,MAH_M130,"Antech Urine Culture and MIC",,5,Lab,Diagnostic,,,1,,143.81,50,215.715,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1795,MAH_9c67b7e2-4ec0-4b09-9c66-10934dede531,YES,1,MAH_COR1,"Cortrosyn Injection per mL",,10,Injectables,Medication,,,1,,83.96,75,146.93,10.9463,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,COR1,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1796,MAH_7ae3b1f1-178b-42db-87a0-43260234c8b5,YES,1,MAH_44655,"RC Feline Renal Support D MIG 3 oz.",,4,"Prescription Foods",Medication,,,1,,1.29,100.78,2.5872,0.1928,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,44655,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1801,MAH_d5edf122-fa69-4132-84ec-792784734a5c,YES,1,MAH_RILE,"Rilexine Chewable tablets 150mg",,6,Pharmacy,Medication,,,1,,0.3,100,0.6,0.0447,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,RILE,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1802,MAH_4a8abf47-a299-4528-b0bf-8ef627445c2d,YES,1,MAH_ANIM,"Animax 15g",Topical,6,Pharmacy,Medication,33,,1,"Henry Schein",10.59,100,21.18,1.5779,Markup,Product,"Wear gloves when applying.",0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,ANIM,NO,,NO,,"Apply to affected area(s) every #INPUT# hours.",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1803,MAH_5c3ab771-3d9a-41ed-9379-5478b407e824,YES,1,MAH_6801,"Hill's Feline Optimal Care 20lb @ cost f",,4,"Prescription Foods",Medication,,,1,,30.03,0.01,30.0326,2.2374,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,6801,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1804,MAH_c7e0f83c-4222-4827-9ea2-73f4182b2230,YES,1,MAH_LIC,"FASU Paw Prints Laser Ice Cube",,13,"Cremation Services",Standard,,,1,,40,50,60,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,"Minimum Price: 40.0000",NO,YES,0,,0,LIC,NO,,YES,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1805,MAH_38e45fc3-111f-4c04-b241-cd26960651cc,YES,1,MAH_41244,"PPVD K9 OM Select Blend 16.5 lb",,4,"Prescription Foods",Medication,33,,1,"Henry Schein",55,49.07,81.99,6.1083,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,41244,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1807,MAH_ba07bfa7-b656-4c8c-8b72-dfb1a617fa52,YES,1,MAH_SLINGXL,"Dog Sling - XLarge",,9,Retail,Standard,33,,1,"Henry Schein",16.99,50,25.485,1.8986,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,SLINGXL,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1808,MAH_94fe5e57-141e-446c-873d-3a067aa3d474,YES,1,MAH_CER60,"Cerenia 60mg Tablet 4ct.","Antiemetic
Anti-nausea",6,Pharmacy,Medication,,,1,,26.85,100,53.7,4.0007,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,CER60,NO,,NO,,"Give #INPUT# tablet(s) by mouth every 24 hours. For nausea.",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1809,MAH_c2d518c0-8cca-4fa0-95e5-783620093867,YES,1,MAH_PUNCH,"Biopsy - Punch",,7,Surgery,Standard,,,1,,50,0,50,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,PUNCH,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1811,MAH_b9dbf74a-b93e-49ad-8e6f-03c5024ba10a,YES,1,MAH_1234,"Scrotal Ablation w/ Neuter",,7,Surgery,Procedure,,,1,,0,0,110,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,1234,NO,1,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1812,MAH_b614e75d-e6cf-4ef7-b417-137196a97a9c,YES,1,MAH_CLIDD,"Clindamycin HCL Oral 25mg/ml Drops 20mL",,6,Pharmacy,Medication,,,1,,2.99,300,11.96,0.8910,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,CLIDD,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1814,MAH_f9266414-74ff-4587-8176-30bcc7e818d5,YES,1,MAH_PIR10,"Piroxicam 10 mg",,6,Pharmacy,Medication,33,,1,"Henry Schein",0.26,200,0.78,0.0581,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,"
",YES,YES,0,,0,PIR10,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
1815,MAH_0a8c5a42-2147-4381-8ff7-d5dca55e37a5,YES,1,MAH_EC12,E-Collar 12.5"",,9,Retail,Standard,33,,1,""Henry Schein"",8.38,100,16.76,1.2486,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,EC12,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,"
1820,MAH_365a0166-8937-48e3-93b0-0db73f19e61b,YES,1,MAH_MAXI,"Maxi Guard Gel 4 oz",,9,Retail,Standard,,,1,,9.4,50,14.1,1.0505,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,MAXI,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1821,MAH_b90376fd-8017-4a9e-a1f9-f59cba345706,YES,1,MAH_LAC2,"Laceration Repair Level 2",,7,Surgery,Procedure,,,1,,137.5,0,137.5,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,LAC2,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1823,MAH_2c646817-8539-4c3d-a52c-009d0a04c3e2,YES,1,MAH_604199,"Hill's Feline GI Biome 4 lb",,4,"Prescription Foods",Medication,,,1,,26.99,7.41,28.9902,2.1598,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,604199,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1826,MAH_d33bb2c3-489d-42fb-814d-c6d54ede12d7,YES,1,MAH_561406,"RC K9 Renal Support F 6 lb.",,4,"Prescription Foods",Medication,,,1,,29.99,39.98,41.9823,3.1277,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,561406,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1827,,YES,1,SERVICEFEE_($7.0000)_(7.45),"Service Fee $7.0000 7.45",,2,"Service Fee","Service Fee",,,1,,0,0,7,0.5215,Price,No,,0,0.0000,MINIMUM,NO,NO,7.45,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1830,,YES,1,SERVICEFEE_($7.0000)_(E),"Service Fee $7.0000 E",,2,"Service Fee","Service Fee",,,1,,0,0,7,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1833,,YES,1,SERVICEFEE_($12.0000)_(7.45),"Service Fee $12.0000",,2,"Service Fee","Service Fee",,,1,,12,0,12,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1905,MAH_a00d4ee7-be89-40a3-bb5a-1ecc6f927d31,YES,1,MAH_INV_COAG,"Coagulation Panel (PT/aPTT)",,5,Lab,Diagnostic,33,,1,"Henry Schein",28.58,50,42.87,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1907,MAH_1006ce10-dd82-4647-aa2d-dc9b205110aa,YES,1,MAH_INV_DOXAP,"Doxapram (Dopram) Injectable 20mg/ml per mL",,10,Injectables,Medication,,,1,,3.11,300,12.44,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
1924,MAH_e22b49d0-8aa7-4f2a-b1e0-427cc23a99b4,YES,1,MAH_INV_VETPNNEE,"VetPen Needles 100 ct price per box",,6,Pharmacy,Standard,,,1,,37.6,25,47,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1950,MAH_de26ef37-262e-444f-aef9-11be86a88941,YES,1,MAH_INV_771513,"RC K9 Hypo hydro pro canned 13.7 oz",,4,"Prescription Foods",Medication,,,1,,2.66,100,5.32,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1981,MAH_31d4d441-bf3c-48e6-a0a8-5e72d5069344,YES,1,ACEINJ,"Acepromazine Injection 1mg/ml per mL",Sedative,10,Injectables,Medication,,,1,,0.54,1000,5.94,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
1989,MAH_18a8df3f-5e0b-4ee9-b4a4-687ce8be273f,YES,1,MAH_INV_INJDE,"Dexdomitor Injection per mL",,10,Injectables,Medication,,,1,,22.5,100,45,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
1993,MAH_d050196b-d8ba-4333-aebb-e853015e6428,YES,1,MAH_TORBINJ,"Butorphanol Injection per mL",,10,Injectables,Medication,33,,1,"Henry Schein",3.44,400,17.2,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,YES,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
2038,MAH_0439c843-6b61-4abb-87d2-45c9164cee63,YES,1,MAH_INV_DEXTR,"Dextrose Injection",,10,Injectables,Medication,,,1,,4.54,200,13.62,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
2117,MAH_91a3c2b7-8827-4ed1-b6af-996d025594a6,YES,1,MAH_INV_SUTUR,"3-0 Monocryl Cutting","Absorbable suture
Monofilament
Cutting needle",12,"Hospital Supplies",Standard,,,1,,8.02,100,16.04,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2118,MAH_e64146e9-ea33-4bdf-957c-6eced92c9e0c,YES,1,MAH_INV_SUTU3,"5-0 Vicryl Taper","Multifilament suture
Taper needle
Absorbable",12,"Hospital Supplies",Standard,,,1,,5.93,100,11.86,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2120,MAH_42642b32-2901-4381-9436-35731f4336d5,YES,1,6002120,"2-0 Monocryl Cutting","Absorbable suture
Cutting needle",12,"Hospital Supplies",Standard,,,1,,8.21,100,16.42,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,NO,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2125,MAH_47ecd516-b104-4d85-89bb-7c896c50a339,YES,1,MAH_INV_SUTU2,"4-0 Monocryl Taper","Absorbable monofilament
Suture
Taper needle",12,"Hospital Supplies",Standard,,,1,,8.78,100,17.56,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
2141,,YES,1,6002141,"Bordetella Intranasal - 1 yr",Vaccine,11,Vaccination,Vaccination,,,1,,8.31,200.84,25,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,262I,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2142,,YES,1,6002142,"Lyme - 3 week",vaccine,11,Vaccination,Vaccination,,,1,,28.78,56.36,45,0.0000,Price,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2143,,YES,1,6002143,"FeLV - 3 yr",vaccine,11,Vaccination,Vaccination,,,1,,19.81,64.06,32.5,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2144,,YES,1,6002144,"2-0 Monocryl Taper","Monofilament suture
Taper needle
Absorbable",12,"Hospital Supplies",Standard,,,1,,8.52,100,17.04,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,NO,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2145,,YES,1,6002145,"3-0 Monocryl Taper","Monofilament suture
Taper needle
Absorbable",12,"Hospital Supplies",Standard,,,1,,8.14,100,16.28,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,NO,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2146,,YES,1,6002146,"4-0 Monocryl Cutting","Monofilament suture
Absorbable
Cutting needle",12,"Hospital Supplies",Standard,,,1,,8.08,100,16.16,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,NO,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2147,,YES,1,6002147,"2-0 Vicryl Cutting","Multifilament suture
Absorbable
Cutting needle",12,"Hospital Supplies",Standard,,,1,,7.36,100,14.72,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,NO,0,,0,,YES,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2148,,YES,1,6002148,"3-0 Vicryl Cutting","Multifilament suture
Absorbable
Cutting needle",12,"Hospital Supplies",Standard,,,1,,7.97,100,15.94,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,NO,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2149,,YES,1,6002149,"0 Ethilon","Monofilament suture
Non-absorbable
Cutting needle",12,"Hospital Supplies",Standard,,,1,,13.67,100,27.34,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,NO,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2150,,YES,1,6002150,"Fluids - NaCl 1 L",,12,"Hospital Supplies",Medication,,,1,,5.06,492.89,30,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2151,,YES,1,6002151,"Splint - Carpal, x-large",,12,"Hospital Supplies",Standard,,,1,,18.23,100,36.46,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2153,,YES,1,6002153,"Splint - rear leg, small",,12,"Hospital Supplies",Standard,,,1,,14.7,100,29.4,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2154,,YES,1,6002154,"Splint - rear leg, medium",,12,"Hospital Supplies",Standard,,,1,,16.46,100,32.92,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2155,,YES,1,6002155,"Splint - rear leg, large",,12,"Hospital Supplies",Standard,,,1,,21.84,100,43.68,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
2156,,YES,1,6002156,"Solensia - 2nd vial",,10,Injectables,Medication,,,1,,42,0,42,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,YES,,,,
