drug_schedule,description,trade_name_detected,is_billable,is_multi_dose,is_external,is_refrigerated,unit_of_issue,requires_cycle_count_witness,requires_issue_witness,requires_restock_witness,requires_return_witness,requires_waste_witness,Issue Unit Strength,order_quantity,order_unit,order_unit_price
6,Deracoxib 12mg Tablet,Deramaxx,1,1,0,0,TAB,0,0,0,0,0,12 mg,30,TAB,$12.07
6,Deracoxib 25mg Tablet,Deramaxx,1,1,0,0,TAB,0,0,0,0,0,25 mg,90,TAB,$64.67
6,Deracoxib 75mg Tablet,Deramaxx,1,1,0,0,TAB,0,0,0,0,0,75 mg,30,TAB,$43.47
6,Dermally Oatmeal Conditioner Spray,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$11.68
6,Dermaquin Soft Chews Large,,1,0,0,0,BAG,0,0,0,0,0,,1,BAG,$27.99
6,Derma-Vet Ointment 15mL,,1,0,0,0,TUBE,0,0,0,0,0,,1,TUBE,$7.46
6,Derma-Vet Ointment 7.5mL,,1,0,0,0,TUBE,0,0,0,0,0,,1,TUBE,$4.61
6,Deslorelin 1.5mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,1.5 mg,10,ML,$84.00
6,Deslorelin 4.7mg Implant,Suprelorin 6,1,0,0,0,EACH,0,0,0,0,0,4.7 mg,2,EACH,$101.33
6,Deslorelin 9.4mg Implant ,Suprelorin 12,1,0,0,0,EACH,0,0,0,0,0,9.4 mg,2,EACH,$202.67
6,Desmopressin 4 mcg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,4 mcg,10,ML,$558.65
6,Desmopressin Nasal Spray 0.01% 5mL ,,1,0,0,0,EACH,0,0,0,0,0,0.01%,1,EACH,$56.16
6,Dexamethasone 0.1 mg/mL Oral Soln,,1,0,0,0,EACH,0,0,0,0,0,0.1 mg,1,EACH,$18.03
6,Dexamethasone 0.1% Ophth Sol,,1,0,0,0,EACH,0,0,0,0,0,0.10%,1,EACH,$14.18
6,Dexamethasone 0.5mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,0.5 mg,100,TAB,$3.71
6,Dexamethasone 0.75mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,0.75 mg,100,TAB,$21.42
6,Dexamethasone 1mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,1 mg,100,TAB,$26.24
6,Dexamethasone 2mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,2 mg,600,ML,$33.99
6,Dexamethasone 4 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,4 mg,100,TAB,$7.93
6,Dexamethasone SP 0.1% Ophth Soln,,1,0,0,0,BTTL,0,0,0,0,0,0.10%,1,BTTL,$8.43
6,Dexamethasone SP 4mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,4mg,100,ML,$14.76
6,Dexmedetomidine 0.5mg/mL Inj,Dexdomitor,1,1,0,0,ML,0,0,0,0,0,0.5 mg,10,ML,$102.33
6,Dexmedtomidine Oromucosal Gel,Sileo,1,1,0,0,ML,0,0,0,0,0,,3,ML,$22.15
6,Dextrose Solution 50%,,1,0,0,0,BTTL,0,0,0,0,0,50%,1,BTTL,$0.00
6,DiaGel Kitten/Cat<6 lb 0.5mL,,1,0,0,0,EACH,0,0,0,0,0,,6,EACH,$72.03
6,DiaGel Large Dog Over 60lb 5mL,,1,0,0,0,EACH,0,0,0,0,0,,6,EACH,$91.11
6,DiaGel Medium Dog 31-60lb 3mL,,1,0,0,0,EACH,0,0,0,0,0,,6,EACH,$84.75
6,DiaGel Small Dog 1-30lb 1mL,,1,0,0,0,EACH,0,0,0,0,0,,6,EACH,$77.27
4,Diazepam 10mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,10 mg,100,TAB,$2.77
4,Diazepam 2mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,2 mg,100,TAB,$3.32
4,Diazepam 5mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,5 mg,100,TAB,$0.00
3,Diazepam 5mg/ml Inj ,Ziapam,1,1,0,0,ML,1,1,1,1,1,2 ml,6,VIAL,$9.80
4,Diazepam Rectal Gel 5mg/ml,,1,0,0,0,SYR,1,1,1,1,1,5 mg,1,SYR,$5.10
6,Diclofenac 0.1% Ophth Sol ,,1,0,0,0,EACH,0,0,0,0,0,0.10%,1,EACH,$6.95
6,Diclofenac Gel 1% 100gm,,1,0,0,0,EACH,0,0,0,0,0,1%,1,EACH,$10.76
6,Difluprednate 0.5% Ophth Sol,,1,0,0,0,BTTL,0,0,0,0,0,0.50%,1,BTTL,$0.00
0,Digital Thermometer,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$5.14
6,Digoxin 125mcg Tablet,,1,1,0,0,TAB,0,0,0,0,0,125 mcg,100,TAB,$4.85
6,Digoxin 250mcg Tablet,,1,1,0,0,TAB,0,0,0,0,0,250 mcg,100,TAB,$5.64
6,Diltiazem 30mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,30 mg,100,TAB,$0.21
6,Diltiazem ER 180 mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,180 mg,100,CAP,$81.04
6,Dioctyl Sodium Sulf 125mg Fel Enema,,1,0,0,0,EACH,0,0,0,0,0,125 mg,1,EACH,$3.84
6,Diphenhydramine  2.5mg/mL Oral,,1,1,0,0,ML,0,0,0,0,0,2.5 mg,473,ML,$2.77
6,Diphenhydramine 12.5mg/5mL Oral,,1,1,0,0,ML,0,0,0,0,0,12.5 mg,120,ML,$1.54
6,Diphenhydramine 25mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,25 mg,1000,CAP,$15.96
6,Diphenhydramine 50mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,50 mg,1000,CAP,$16.20
6,Diphenhydramine 50mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,50 mg,25,ML,$0.00
6,Dobutamine 12.5mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,12.5 mg,1,ML,$32.00
6,Dopamine 40mg/mL Inj,,1,0,0,0,VIAL,0,0,0,0,0,40 mg,1,VIAL,$3.19
6,Dorzolamide 2% Ophth Sol,,1,0,0,0,BTTL,0,0,0,0,0,2%,1,BTTL,$9.52
6,Dorzolamide/Timolol 2% Ophth,,1,0,0,0,BTTL,0,0,0,0,0,2%,1,BTTL,$7.03
6,Douxo Calm Gel Spray 2oz,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$14.27
6,Douxo Calm Micro-Emulsion Spray ,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$18.80
6,Douxo Chlorhexidine 3% Pads 30ct,,1,0,0,0,BTTL,0,0,0,0,0,3%,1,BTTL,$9.84
6,Douxo Micellar Solution 8oz,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$13.89
6,Douxo S3 Calm Mousse - 150 mL,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$18.03
6,Douxo S3 Calm Mousse (5 oz),,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$18.03
6,DOUXO S3 PYO Chlorhex Shampoo 200mL,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$16.80
6,Douxo S3 PYO Mousse (5.1oz),,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$18.03
6,Douxo S3 Pyo Mousse150ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$9.14
6,DOUXO S3 PYO SHAMP 200ML,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$17.50
6,Douxo S3 Pyo Shampoo 16.9oz,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
6,Douxo S3 PYO Wipes 30ct,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$13.64
6,Doxapram 20mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,20 mg,5,ML,$13.37
6,Doxapram 20mg/mL Inj,Dopram,1,1,0,0,ML,0,0,0,0,0,20 mg,20,ML,$55.43
6,Doxepin 10mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,10 mg,100,CAP,$4.62
6,Doxorubicin 2mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,2mg,100,ML,$56.44
6,Doxycycline 100mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,100 mg,50,CAP,$10.90
6,Doxycycline 100mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,100 mg,100,ML,$18.74
6,Doxycycline 100mg/mL Oral,,1,1,0,0,ML,0,0,0,0,0,100 mg,60,ML,$0.00
6,Doxycycline 20 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,20 mg,100,TAB,$6.65
6,Doxycycline 50 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,50 mg,100,TAB,$13.74
6,Doxycycline 50mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,50 mg,50,CAP,$4.43
6,Doxycycline 5mg/ml Oral ,,1,0,0,0,EACH,0,0,0,0,0,5mg,1,EACH,$0.00
6,Droncit 50mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,50 mg,50,TAB,$80.29
6,Droncit Spot On 1/2.5kg 0.5ml each,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$4.16
6,Drontal Cats & Kittens,,1,1,0,0,TAB,0,0,0,0,0,,50,TAB,$235.23
6,Drontal Plus 22.7mg/Small Dog,,1,1,0,0,TAB,0,0,0,0,0,22.7 mg,50,TAB,$192.97
6,Drontal Puppy susp 1ml/kg 50ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$9.07
6,Drum 20g,,1,0,0,0,EACH,0,0,0,0,0,20 g,1,EACH,$16.71
6,Duralactin Fel L-Lysine PSTE 32.5ml,,1,0,0,0,TUBE,0,0,0,0,0,,1,TUBE,$7.91
2,Duramorph 1mg/ml Inj,,1,1,0,0,ML,1,1,1,1,1,1 mg,10,ML,$292.66
6,Ear Cleansing Solution 8oz,,1,0,0,0,EACH,0,0,0,0,0,,1,EA,$3.25
6,EasOtic Suspension 10mL ,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
0,Eaze-Off Aerosol Spray,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$48.38
6,Eazi Breed CIDR- Bovine,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$24.85
0,E-collars 12.5cm,Genia Velfast,1,0,1,0,EACH,0,0,0,0,0,,1,EACH,$7.30
6,ELASTRATOR BANDS LATEX J36B,,1,0,0,0,EACH,0,0,0,0,0,,1,EACG,$0.00
6,Elura 20mg/mL Oral,,1,1,0,0,BTTL,0,0,0,0,0,20 mg,1,BTTL,$0.00
6,Emeraid IC Carnivore,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$9.65
6,EMLA cream 30g,,1,0,0,0,TUBE,0,0,0,0,0,30 g,1,TUBE,$19.73
6,Enalapril 10 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,10 mg,100,TAB,$4.19
6,Enalapril 2.5 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,2.5 mg,100,TAB,$3.22
6,Enalapril 20 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,20 mg,100,TAB,$5.40
6,Enalapril 5 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,5 mg,100,TAB,$4.06
6,Encephalomyelitis Vaccine,,1,0,0,0,DOSE,0,0,0,0,0,,10,DOSE,$12.68
6,Endosorb Anti-Diarrheal 50c,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Endovac 50ds,,1,0,0,0,DOSE,0,0,0,0,0,,1,BTTL,$80.33
6,ENEMA PET (DSS) PET EMA 12CC,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Enisyl-F Oral Paste for Cats 100ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$33.22
6,Enro/Keto/Triamo (BNT),,1,0,0,0,SYR,0,0,0,0,0,,1,SYR,$10.00
6,Enrofloxacin  Otic 15ml,Baytril,1,0,0,0,EACH,0,0,0,0,0,,12,EACH,$75.60
6,Enrofloxacin 10% Oral ,Baytril,1,1,0,0,ML,0,0,0,0,0,10%,100,ML,$54.81
6,Enrofloxacin 100mg/ml Inj,Baytril,1,1,0,0,ML,0,0,0,0,0,100 mg,100,ML,$0.00
6,Enrofloxacin 136mg Tablet,Baytril,1,1,0,0,TAB,0,0,0,0,0,136 mg,50,TAB,$0.00
6,Enrofloxacin 150mg  Tablet,Baytril,1,1,0,0,TAB,0,0,0,0,0,150 mg,100,TAB,$3.87
6,Enrofloxacin 15mg Tablet,Baytril,1,1,0,0,TAB,0,0,0,0,0,15 mg,100,TAB,$68.72
6,Enrofloxacin 2.5% Oral Solution,Baytril,1,1,0,0,ML,0,0,0,0,0,2.50%,100,TAB,$33.96
6,Enrofloxacin 22.7mg Tablet,Baytril,1,1,0,0,TAB,0,0,0,0,0,22.7 mg,100,TAB,$0.00
6,Enrofloxacin 22.7mg/ml Inj,Baytril,1,1,0,0,ML,0,0,0,0,0,22.7mg,50,ML,$124.46
6,Enrofloxacin 25mg/ml Inj ,Baytril,1,1,0,0,ML,0,0,0,0,0,25 mg,50,ML,$19.10
6,Enrofloxacin 50mg Tablet,Baytril,1,1,0,0,TAB,0,0,0,0,0,50 mg,100,TAB,$136.01
6,Enrofloxacin 50mg/ml Inj 50ml,Baytril,1,1,0,0,ML,0,0,0,0,0,50 mg,50,ML,$92.36
6,Enrofloxacin 68mg Tablet,"Baytril, Enroquin",1,1,0,0,TAB,0,0,0,0,0,68 mg,180,TAB,$53.08
6,Enrofloxacin Otic 15ml ,Baytril,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$21.65
6,Entero AID + GI 15mL (Per syringe),,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$13.67
6,Entero AID + GI 30mL (Per syringe),,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$18.60
6,Entervene D 10DS,,1,0,0,0,DOSE,0,0,0,0,0,,1,EACH,$14.26
6,EPI OTIC ADVANCED 8 OZ,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$14.26
0,Epidural - Spinal Needle 22gx1.5,,1,0,0,0,EACH,0,0,0,0,0,,1,BOX,$0.00
6,Epinephrine Inj 1:1000 50mL,,1,1,0,0,ML,0,0,0,0,0,,50,ML,$1.36
6,Epiotic ear cleaner 4oz,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$4.24
6,Eprinex 10L,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$450.00
6,EQshield spray 16oz,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$20.98
6,Equine BlueLite 6lb,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Equine Coli Endotox,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Equisul-SDT 560ml,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$23.83
6,Ermidra shampoo 250ml bottle,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$12.99
6,Ermidra spray 300ml bottle,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$12.99
6,Erythromycin 0.5% Ophth Ointment,,1,0,0,0,BTTL,0,0,0,0,0,0.50%,1,BTTL,$8.96
6,Erythromycin 200mg/ml Inj ,,1,1,0,0,ML,0,0,0,0,0,,100,ML,$93.67
6,Erythromycin 500mg Inj ,,1,0,0,0,VIAL,0,0,0,0,0,500 mg,1,VIAL,$0.00
6,Erythromycin Estolate  20mg/mL Oral,,1,1,0,0,ML,0,0,0,0,0,20 mg,100,ML,$0.26
6,Esomeprazole Magnesium 40 mg DR Cap,,1,0,0,0,CAP,0,0,0,0,0,40 mg,30,CAP,$7.96
6,Estriol 30ct,Incurin,1,0,0,0,BOX,0,0,0,0,0,,12,BOX,$186.00
6,EstroPlan,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$56.00
6,Estrumate,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$84.54
6,ETO2 BIOLOGICAL INDICATOR B25,,1,0,0,0,EACH,0,0,0,0,0,,25,EACH,$83.85
6,Etomidate 2mg/ml Inj 20ML,,1,1,0,0,ML,0,0,0,0,0,2mg,20,ML,$48.55
6,Excenel RTU 100 ml,,1,0,0,0,CASE,0,0,0,0,0,,1,CASE,$62.08
6,Exocin eye drops 5ml,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$4.29
6,Eye Lavage Kit/SPL,,1,0,0,0,KIT,0,0,0,0,0,,1,KIT,$0.00
0,E-Z Scrub Surgical Scrub Hand Brush,,1,0,1,0,BOX,0,0,0,0,0,,1,BOX,$0.00
6,F10 Barrier Oint+Insecticide  25g,,1,0,0,0,TUBE,0,0,0,0,0,25 g,1,TUBE,$7.39
6,F10 Barrier ointment 100g,,1,0,0,0,TUBE,0,0,0,0,0,100 g,1,TUBE,$9.07
6,F10 Wound spray/insecticide (100ml),,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$9.80
6,F2A1 SALMONELLA SRP 50DS,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$164.85
6,Factrel Inj 20ML,,1,1,0,0,ML,0,0,0,0,0,,1,EACG,$0.00
6,Famciclovir 125 mg/mL Oral,,1,1,0,0,ML,0,0,0,0,0,125 mg,120,ML,$0.00
6,Famciclovir 62.5 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,62.5 mg,100,TAB,$0.00
6,Famotidine 10mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,10 mg,30,TAB,$0.00
6,Famotidine 10mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,10 mg,20,ML,$1.99
6,Famotidine 20 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,20 mg,100,TAB,$5.14
6,Famotidine 40 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,40 mg,100,TAB,$7.45
6,Famotodine 5mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,5 mg,100,TAB,$25.20
6,Felimazole 1.25mg Tablet (100),,1,1,0,0,TAB,0,0,0,0,0,1.25 mg,100,TAB,$15.64
6,Felimazole 2.5mg 100ct Tablet,,1,1,0,0,TAB,0,0,0,0,0,2.5 mg,100,TAB,$11.63
6,Feline Aerosol Chamber Inhal,,1,0,0,0,BOX,0,0,0,0,0,,1,BOX,$35.61
6,Feline Blood Typing KIT,,1,0,0,0,TEST,0,0,0,0,0,,1,TEST,$25.00
6,Felv/FIV Rapid Test (FF) 10 Pack,,1,0,0,1,EACH,0,0,0,0,0,,10,EA,$187.20
6,Fenbendazole Granules 22.2% powder,,1,1,0,0,GM,0,0,0,0,0,22.20%,454,GM,$403.35
6,Fenofibrate 48 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,48 mg,90,TAB,$12.30
2,Fentanyl 100mcg/hr Patch ,,1,0,0,0,PATCH,1,1,1,1,1,100 mcg,5,PATCH,$0.00
2,Fentanyl 12mcg/hr Patch,,1,0,0,0,PATCH,1,1,1,1,1,12 mcg,5,PATCH,$2.50
2,Fentanyl 25mcg/hr Patch,,1,0,0,0,PATCH,1,1,1,1,1,25 mcg,5,PATCH,$3.99
2,Fentanyl 50mcg/hr Patch,,1,0,0,0,PATCH,1,1,1,1,1,50 mcg,5,PATCH,$7.53
2,Fentanyl 75mcg/hr Patch,,1,0,0,0,PATCH,1,1,1,1,1,75 mcg,5,PATCH,$10.63
2,Fentanyl Citrate 50mcg/mL Inj,,1,1,0,0,ML,1,1,1,1,1,50 mcg,50,ML,$3.22
6,Ferrous Gluconate 324 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,324 mg,100,TAB,$8.45
6,Fight Strong Uterine Balance 130ct,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$249.35
6,FiltaClear cream 50g Tube,,1,0,0,0,TUBE,0,0,0,0,0,50 g,1,TUBE,$0.00
6,Firocoxib 227mg Chewable Tablet,,1,1,0,0,TAB,0,0,0,0,0,227 mg,60,TAB,$100.06
6,Firocoxib 57mg  Tablet 180ct,Equioxx,1,1,0,0,TAB,0,0,0,0,0,57 mg,180,TAB,$1.69
6,Firocoxib 57mg Chewable Tablet,,1,1,0,0,TAB,0,0,0,0,0,57 mg,60,TAB,$44.10
6,First Defense,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$0.00
6,Fish Oil 1000mg Capsule 60ct,,1,0,0,0,BTTL,0,0,0,0,0,1000 mg,1,BTTL,$9.37
6,Fish Oil 2000mg Capsule 120ct,,1,0,0,0,BTTL,0,0,0,0,0,2000 mg,1,BTTL,$41.65
6,Fish Oil 600mg Capsule 120ct,,1,0,0,0,BTTL,0,0,0,0,0,600 mg,1,BTTL,$26.70
6,FIV/Felv/Fel Heartworm Snap Test,,1,0,0,0,TEST,0,0,0,0,0,,30,TEST,$767.70
6,Flamazine 500g cream ,,1,0,0,0,TUBE,0,0,0,0,0,500 g,1,TUBE,$29.99
6,Flamazine 50g cream,,1,0,0,0,TUBE,0,0,0,0,0,50 g,1,TUBE,$7.03
6,Flea spray 500ml,Indorex,1,0,0,0,BTTL,0,0,0,0,0,,12,BTTL,$89.94
6,Flovent Inhaler 250mcg,,1,0,0,0,EACH,0,0,0,0,0,250 mcg,1,EACH,$0.76
6,Fluconazole 100mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,100 mg,30,TAB,$15.92
6,Fluconazole 10mg/mL Oral ,,1,1,0,0,BTTL,0,0,0,0,0,10 mg,1,BTTL,$7.13
6,Fluconazole 150mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,150 mg,12,TAB,$20.63
6,Fluconazole 2 mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,2 mg,100,ML,$217.93
6,Fluconazole 200mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,200 mg,30,TAB,$21.12
6,Fluconazole 50 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,50 mg,30,TAB,$7.82
6,Fludrocortisone 0.1mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,0.1 mg,100,TAB,$23.26
6,Flumazenil 0.1mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,0.1 mg,5,ML,$7.34
6,Flunixin Meglumine 250ml Bottle,Banamine,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$48.33
6,Flunixin Meglumine Paste 1500mg tb,,1,0,0,0,TUBE,0,0,0,0,0,1500 mg,1,TUBE,$31.84
6,Flunixin Meglumine Pour-On,Banamine,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$0.00
6,Flunixin Meglumine Pour-On 100ml,Banamine,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$229.49
6,Flunixon 100mL ,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$34.49
6,Fluodrop 0.5% Solu 0.4ml Per Vial,,1,0,0,0,VIAL,0,0,0,0,0,0.50%,10,VIAL,$8.06
6,Fluoxetine 20mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,20 mg,100,CAP,$2.30
6,Fluoxetine 30mg Capsule,,1,0,0,0,CAP,0,0,0,0,0,30 mg,30,CAP,$0.00
6,Fluoxetine 32 mg ,Reconcile,1,0,0,0,CAP,0,0,0,0,0,32 mg,30,CAP,$0.00
6,Flurbiprofen 0.03% Ophth Soln,,1,0,0,0,BTTL,0,0,0,0,0,0.03%,1,BTTL,$20.62
6,Fluticasone Propionate 110mcg Inhal,,1,0,0,0,EACH,0,0,0,0,0,110 mcg,1,EACH,$178.93
6,Forbid Packet,,1,0,0,0,BOX,0,0,0,0,0,,1,BOX,$0.00
6,Fortekor flavour 20mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,20 mg,28,TAB,$52.29
6,Fortekor palatable 2.5mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,2.5 mg,28,TAB,$15.08
6,Frontline 500mL Bottle,Frontline,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$96.29
6,Frontline Gold 23-44lbs Per Dose,Frontline,1,0,0,0,DOSE,0,0,0,0,0,,6,DOSE,$216.18
6,Frontline Spray 250ml Bottle,Frontline,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$24.88
6,Frunevetmab  7mg/ml Inj,Solensia,1,1,0,0,ML,0,0,0,0,0,7mg,2,ML,$57.20
6,Frusol solution 40mg/5ml ,,1,1,0,0,ML,0,0,0,0,0,40 mg,150,ML,$30.95
6,Furosemide 10mg/mL Oral,Lasix,1,0,0,0,BTTL,0,0,0,0,0,10 mg,1,BTTL,$5.17
6,Furosemide 12.5mg Tablet,Lasix,1,1,0,0,TAB,0,0,0,0,0,12.5 mg,500,TAB,$70.66
6,Furosemide 20mg Tablet,Lasix,1,1,0,0,TAB,0,0,0,0,0,20 mg,1000,TAB,$17.28
6,Furosemide 40mg Tablet,Lasix,1,1,0,0,TAB,0,0,0,0,0,40 mg,100,TAB,$3.37
6,Furosemide 50 mg/ml Inj,Lasix,1,1,0,0,ML,0,0,0,0,0,50 mg,50,ML,$20.12
6,Furosemide 80 mg Tablet,Lasix,1,1,0,0,TAB,0,0,0,0,0,80 mg,500,TAB,$15.28
6,FVRCP Vaccine,,1,0,0,0,DOSE,0,0,0,0,0,,25,DOSE,$148.75
5,Gabapentin  60mg/ml Oral,,1,1,0,0,ML,1,1,1,1,1,60 mg,50,ML,$0.00
5,Gabapentin 100mg Capsule,,1,0,0,0,CAP,1,1,1,1,1,100 mg,100,CAP,$0.00
5,Gabapentin 100mg/ml Oral,,1,1,0,0,ML,1,1,1,1,1,100 mg,480,ML,$0.00
5,Gabapentin 25mg mg Tiny Tabs,,1,1,0,0,TAB,1,1,1,1,1,25 mg,100,TAB,$0.00
5,Gabapentin 300mg Capsule,,1,0,0,0,CAP,1,1,1,1,1,300 mg,100,CAP,$0.00
5,Gabapentin 300mg/ml Oral,,1,1,0,0,ML,1,1,1,1,1,300 mg,473,BTTL,$0.00
5,Gabapentin 400mg per capsule,,1,0,0,0,CAP,1,1,1,1,1,400 mg,100,CAP,$15.41
5,Gabapentin 50mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,50 mg,100,TAB,$38.70
5,Gabapentin 50mg/ml Oral ,,1,1,0,0,ML,1,1,1,1,1,50 mg,473,ML,$46.55
5,Gabapentin 600mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,600 mg,100,TAB,$0.00
5,Gabapentin 800mg Tablet,,1,1,0,0,TAB,1,1,1,1,1,800 mg,100,TAB,$0.00
6,Galastop oral solution 15ml bottle,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$34.64
6,Galastop oral solution 7ml bottle,,1,0,0,0,BTTL,0,0,0,0,0,,1,BTTL,$17.51
6,Gastrogard Syringe,Omeprazole,1,0,0,0,TUBE ,0,0,0,0,0,,1,TUBE,$2.09
6,Gemfibrozil 600 mg Tablet,,1,1,0,0,TAB,0,0,0,0,0,600 mg,60,TAB,$5.53
6,Genesis Topical Spray,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$17.42
6,Genone Topical Spray 60ML,,1,0,0,0,EACH,0,0,0,0,0,,1,EACG,$3.62
6,Genta/Mometasome/Clotrim Otic7.5GM,,1,0,0,0,BTTL,0,0,0,0,0,7.5 g,1,BTTL,$14.61
6,Gentacalm 120mL,,1,0,0,0,EACH,0,0,0,0,0,,1,EACH,$12.28
6,Gentacalm 60mL  0.57 mg/per,,1,0,0,0,EACH,0,0,0,0,0,0.57 mg,1,EACG,$7.18
6,Gentamicin 100 mg/mL Inj,,1,1,0,0,ML,0,0,0,0,0,100 mg,100,ML,$25.46
6,Gentamicin Opht Oint .3% 3.5gm tube,,1,0,0,0,EACH,0,0,0,0,0,3%,1,EACH,$30.70
